學年度,設立別,學校類別,學校統計處代碼,學校名稱,學校財團法人名稱,類別,性別,姓名,屆數,任期起迄年月日
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,女,黃麗琿,7,2017/01/01~2020/12/31
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,女,楊惠馨,7,2017/01/01~2020/12/31
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,男,蔡崇偉,7,2017/01/01~2020/12/31
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,男,鄭文仁,7,2017/01/01~2020/12/31
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,女,謝淑華,7,2017/01/01~2020/12/31
107,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,財團法人台灣基督長老教會南神神學院基金會,董事,男,謝智偉,7,2017/01/01~2020/12/31
108,私立,一般大學,1001,東海大學,財團法人東海大學,監察人,男,黃秋雄,,2016/12/17~2020/12/16
108,私立,一般大學,1001,東海大學,財團法人東海大學,監察人,女,詹彩虹,,2016/09/19~2020/09/18
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,王國明,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,吳清邁,34,2019/06/25~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,杜書伍,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,女,卓春英,34,2019/06/25~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,周德璋,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,林稟彬,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,邱上嘉,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,施壽全,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,女,莊淑芬,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,陳錦生,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,女,游文卿,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,楊金山,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,楊濬中,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,男,趙元旗,34,2018/04/11~2022/04/10
108,私立,一般大學,1001,東海大學,財團法人東海大學,董事,女,劉語安,34,2018/04/11~2022/04/10
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事長,男,劉振忠,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,監察人,男,吳習,,2016/12/19~2020/12/18
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,女,吳韻樂,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,李克勉,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,周守仁,19,2017/11/27~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,林吉男,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,女,林思伶,19,2017/08/15~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,林恒毅,19,2018/12/05~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,姚武鍔,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,柏殿宏,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,洪山川,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,馬漢光,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,張日亮,19,2017/08/15~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,張達人,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,黃兆明,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,楊百川,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,女,葉紫華,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,詹德隆,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,劉志明,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,鍾安住,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,女,羅麥瑞,19,2016/11/13~2020/11/12
108,私立,一般大學,1002,輔仁大學,輔仁大學學校財團法人,董事,男,蘇耀文,19,2016/11/13~2020/11/12
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事長,男,王紹堉,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,監察人,男,帥以仁,,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,監察人,女,馬君梅,,2019/01/16~2023/01/15
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,監察人,男,劉吉人,,2017/02/07~2021/02/06
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,王榮周,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,白培英,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,何壽川,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,吳東進,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,女,李鍾桂,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,唐松章,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,陳金讓,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,陸潤康,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,曾紀鴻,27,2017/07/24~2021/07/23
108,私立,一般大學,1003,東吳大學,財團法人東吳大學,董事,男,游象卿,27,2017/07/24~2021/07/23
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事長,男,白培英,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,監察人,男,朱寶奎,,2018/09/29~2022/09/28
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,吳志揚,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,吳運東,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,沈正,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,林木連,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,梅佑義,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,許智偉,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,陳建信,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,陳朝洋,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,女,彭蒙惠,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,程萬里,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,男,樓思仁,13,2018/11/16~2022/11/15
108,私立,一般大學,1004,中原大學,財團法人中原大學,董事,女,鍾張培士,13,2018/11/16~2022/11/15
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事長,女,張家宜,13,2018/10/03~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,監察人,女,王美蘭,,2018/12/08~2022/12/07
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,李坤炎,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,李承泰,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,李述德,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,林嘉政,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,洪宏翔,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,女,張室宜,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,戴萬欽,13,2018/09/30~2022/09/29
108,私立,一般大學,1005,淡江大學學校財團法人淡江大學,財團法人淡江大學,董事,男,簡宜彬,13,2018/09/30~2022/09/29
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事長,男,張鏡湖,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,監察人,男,李伸一,,2017/05/26~2021/05/25
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,王寶輝,18,2018/07/06~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,白省三,18,2019/01/23~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,金榮華,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,袁興夏,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,張冠群,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,女,張海燕,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,陳樹,18,2019/01/23~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,彭誠浩,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,黃有良,18,2018/07/06~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,董事,男,蔡政文,18,2017/05/10~2021/04/06
108,私立,一般大學,1006,中國文化大學,財團法人中國文化大學,公益監察人,男,陳春榮,,2019/01/19~2019/12/31
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事長,男,高承恕,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,監察人,男,陳貴端,,2016/04/18~2020/04/17
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,女,宋文琪,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,張 珩,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,許士軍,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,女,郭麗群,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,陳金讓,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,彭德湘,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,劉安之,19,2017/01/12~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,劉招明,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,盧志遠,19,2016/09/11~2020/09/10
108,私立,一般大學,1007,逢甲大學,財團法人逢甲大學,董事,男,謝振裕,19,2016/09/11~2020/09/10
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事長,男,蘇耀文,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,監察人,女,林思伶,,2018/04/03~2022/04/02
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,女,王德蘭,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,白正龍,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,林吉男,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,徐世昭,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,女,馬玉潔,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,女,傅雅蘭,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,黃清富,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,女,廖玲馨,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,劉丹桂,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,劉志明,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,劉振忠,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,女,蔡瑛雲,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,鄭文宏,10,2018/07/01~2022/06/30
108,私立,一般大學,1008,靜宜大學,財團法人靜宜大學,董事,男,鍾安住,10,2018/07/01~2022/06/30
108,私立,一般大學,1009,長庚大學,財團法人長庚大學,董事長,男,王文淵,11,2018/11/20~2022/11/19
108,私立,一般大學,1009,長庚大學,財團法人長庚大學,監察人,男,黃銘隆,,2018/12/31~2022/12/30
108,私立,一般大學,1009,長庚大學,財團法人長庚大學,董事,男,王文潮,11,2018/11/20~2022/11/19
108,私立,一般大學,1009,長庚大學,財團法人長庚大學,董事,女,王貴雲,11,2018/11/20~2022/11/19
