,學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,學制,校際選課人次
,104,2,公立,一般大學,3,國立臺灣大學,電子工程學研究所,博士班,4
,104,2,公立,一般大學,3,國立臺灣大學,光電工程學研究所,碩士班(日間),3
,104,2,公立,一般大學,3,國立臺灣大學,資訊工程學系,學士班(日間),10
,104,2,公立,一般大學,3,國立臺灣大學,資訊工程學系,碩士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,電信工程學研究所,碩士班(日間),13
,104,2,公立,一般大學,3,國立臺灣大學,電信工程學研究所,博士班,1
,104,2,公立,一般大學,3,國立臺灣大學,機械工程學系,學士班(日間),3
,104,2,公立,一般大學,3,國立臺灣大學,機械工程學系,碩士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,應用力學研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,生物產業機電工程學系,學士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,土木工程學系,學士班(日間),7
,104,2,公立,一般大學,3,國立臺灣大學,土木工程學系,碩士班(日間),10
,104,2,公立,一般大學,3,國立臺灣大學,土木工程學系,博士班,3
,104,2,公立,一般大學,3,國立臺灣大學,生物環境系統工程學系,學士班(日間),6
,104,2,公立,一般大學,3,國立臺灣大學,生物環境系統工程學系,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,化學工程學系,學士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,化學工程學系,碩士班(日間),8
,104,2,公立,一般大學,3,國立臺灣大學,高分子科學與工程學研究所,碩士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,材料科學與工程學系,博士班,2
,104,2,公立,一般大學,3,國立臺灣大學,環境工程學研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,環境工程學研究所,博士班,1
,104,2,公立,一般大學,3,國立臺灣大學,生醫電子與資訊學研究所,碩士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,工程科學及海洋工程學系,碩士班(日間),10
,104,2,公立,一般大學,3,國立臺灣大學,醫學工程學研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,建築與城鄉研究所,碩士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,建築與城鄉研究所,博士班,1
,104,2,公立,一般大學,3,國立臺灣大學,農藝學系,學士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,農藝學系,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,動物科學技術學系,學士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,園藝暨景觀學系,學士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,園藝暨景觀學系,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,植物病理與微生物學系,學士班(日間),11
,104,2,公立,一般大學,3,國立臺灣大學,農業經濟學系,學士班(日間),3
,104,2,公立,一般大學,3,國立臺灣大學,農業經濟學系,碩士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,生物產業傳播暨發展學系,學士班(日間),21
,104,2,公立,一般大學,3,國立臺灣大學,森林環境暨資源學系,學士班(日間),11
,104,2,公立,一般大學,3,國立臺灣大學,森林環境暨資源學系,碩士班(日間),5
,104,2,公立,一般大學,3,國立臺灣大學,獸醫學系,學士班(日間),8
,104,2,公立,一般大學,3,國立臺灣大學,醫學系,學士班(日間),10
,104,2,公立,一般大學,3,國立臺灣大學,免疫學研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,公共衛生學系,學士班(日間),5
,104,2,公立,一般大學,3,國立臺灣大學,職業醫學與工業衛生研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,藥學系,學士班(日間),3
,104,2,公立,一般大學,3,國立臺灣大學,藥學系,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,物理治療學系,學士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,職能治療學系,學士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,職能治療學系,碩士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,護理學系,學士班(日間),2
,104,2,公立,一般大學,3,國立臺灣大學,護理學系,博士班,1
,104,2,公立,一般大學,3,國立臺灣大學,牙醫學系,學士班(日間),4
,104,2,公立,一般大學,3,國立臺灣大學,醫療器材與醫學影像研究所,碩士班(日間),1
,104,2,公立,一般大學,3,國立臺灣大學,社會工作學系,學士班(日間),5
,104,2,公立,一般大學,3,國立臺灣大學,社會工作學系,碩士班(日間),7
,104,2,公立,一般大學,4,國立臺灣師範大學,教育學系,學士班(日間),7
,104,2,公立,一般大學,4,國立臺灣師範大學,教育學系,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,課程與教學研究所,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,課程與教學研究所,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,教育心理與輔導學系,學士班(日間),12
,104,2,公立,一般大學,4,國立臺灣師範大學,公民教育與活動領導學系,學士班(日間),27
,104,2,公立,一般大學,4,國立臺灣師範大學,華語文教學系,碩士班(日間),4
,104,2,公立,一般大學,4,國立臺灣師範大學,科學教育研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,人類發展與家庭學系,學士班(日間),33
,104,2,公立,一般大學,4,國立臺灣師範大學,人類發展與家庭學系,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,社會教育學系,學士班(日間),18
,104,2,公立,一般大學,4,國立臺灣師範大學,社會教育學系,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,社會教育學系,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,工業教育學系,學士班(日間),14
,104,2,公立,一般大學,4,國立臺灣師範大學,工業教育學系,碩士班(日間),4
,104,2,公立,一般大學,4,國立臺灣師範大學,環境教育研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,資訊教育研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,體育學系,學士班(日間),5
,104,2,公立,一般大學,4,國立臺灣師範大學,體育學系,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,體育學系,博士班,7
,104,2,公立,一般大學,4,國立臺灣師範大學,健康促進與衛生教育學系,學士班(日間),10
,104,2,公立,一般大學,4,國立臺灣師範大學,健康促進與衛生教育學系,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,健康促進與衛生教育學系,博士班,4
,104,2,公立,一般大學,4,國立臺灣師範大學,特殊教育學系,學士班(日間),10
,104,2,公立,一般大學,4,國立臺灣師範大學,科技應用與人力資源發展學系,學士班(日間),29
,104,2,公立,一般大學,4,國立臺灣師範大學,科技應用與人力資源發展學系,碩士班(日間),11
,104,2,公立,一般大學,4,國立臺灣師範大學,美術學系,學士班(日間),11
,104,2,公立,一般大學,4,國立臺灣師範大學,美術學系,碩士班(日間),5
,104,2,公立,一般大學,4,國立臺灣師範大學,音樂學系,學士班(日間),13
,104,2,公立,一般大學,4,國立臺灣師範大學,藝術史研究所,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,臺灣語文學系,學士班(日間),10
,104,2,公立,一般大學,4,國立臺灣師範大學,國文學系,學士班(日間),45
,104,2,公立,一般大學,4,國立臺灣師範大學,國文學系,碩士班(日間),5
,104,2,公立,一般大學,4,國立臺灣師範大學,國文學系,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,應用華語文學系,學士班(日間),12
,104,2,公立,一般大學,4,國立臺灣師範大學,英語學系,學士班(日間),26
,104,2,公立,一般大學,4,國立臺灣師範大學,英語學系,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,英語學系,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,翻譯研究所,碩士班(日間),8
,104,2,公立,一般大學,4,國立臺灣師範大學,翻譯研究所,博士班,2
,104,2,公立,一般大學,4,國立臺灣師範大學,歷史學系,學士班(日間),25
,104,2,公立,一般大學,4,國立臺灣師範大學,歷史學系,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,歷史學系,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,臺灣史研究所,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,設計學系,學士班(日間),9
,104,2,公立,一般大學,4,國立臺灣師範大學,政治學研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,地理學系,學士班(日間),28
,104,2,公立,一般大學,4,國立臺灣師範大學,地理學系,碩士班(日間),7
,104,2,公立,一般大學,4,國立臺灣師範大學,東亞學系,學士班(日間),14
,104,2,公立,一般大學,4,國立臺灣師範大學,東亞學系,碩士班(日間),6
,104,2,公立,一般大學,4,國立臺灣師範大學,歐洲文化與觀光研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,全球經營與策略研究所,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,大眾傳播研究所,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,圖書資訊學研究所,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,圖文傳播學系,學士班(日間),17
,104,2,公立,一般大學,4,國立臺灣師範大學,圖文傳播學系,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,企業管理學系,學士班(日間),27
,104,2,公立,一般大學,4,國立臺灣師範大學,管理研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,國際人力資源發展研究所,碩士班(日間),16
,104,2,公立,一般大學,4,國立臺灣師範大學,生命科學系,學士班(日間),25
,104,2,公立,一般大學,4,國立臺灣師範大學,生命科學系,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,生命科學系,博士班,1
,104,2,公立,一般大學,4,國立臺灣師範大學,生物多樣性國際研究生博士學位學程,博士班,2
,104,2,公立,一般大學,4,國立臺灣師範大學,化學系,學士班(日間),21
,104,2,公立,一般大學,4,國立臺灣師範大學,地球科學系,學士班(日間),10
,104,2,公立,一般大學,4,國立臺灣師範大學,地球科學系,碩士班(日間),6
,104,2,公立,一般大學,4,國立臺灣師範大學,物理學系,學士班(日間),34
,104,2,公立,一般大學,4,國立臺灣師範大學,物理學系,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,數學系,學士班(日間),10
,104,2,公立,一般大學,4,國立臺灣師範大學,電機工程學系,學士班(日間),7
,104,2,公立,一般大學,4,國立臺灣師範大學,電機工程學系,碩士班(日間),3
,104,2,公立,一般大學,4,國立臺灣師範大學,光電科技研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,資訊工程學系,學士班(日間),20
,104,2,公立,一般大學,4,國立臺灣師範大學,資訊工程學系,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,機電工程學系,學士班(日間),6
,104,2,公立,一般大學,4,國立臺灣師範大學,機電工程學系,碩士班(日間),4
,104,2,公立,一般大學,4,國立臺灣師範大學,復健諮商研究所,碩士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,社會工作學研究所,碩士班(日間),2
,104,2,公立,一般大學,4,國立臺灣師範大學,運動競技學系,學士班(日間),1
,104,2,公立,一般大學,4,國立臺灣師範大學,運動休閒與餐旅管理研究所,碩士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,教育研究所,碩士班(日間),6
,104,2,公立,一般大學,5,國立成功大學,教育研究所,博士班,3
,104,2,公立,一般大學,5,國立成功大學,藝術研究所,碩士班(日間),3
,104,2,公立,一般大學,5,國立成功大學,台灣文學系,學士班(日間),9
,104,2,公立,一般大學,5,國立成功大學,中國文學系,學士班(日間),3
,104,2,公立,一般大學,5,國立成功大學,中國文學系,碩士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,中國文學系,博士班,3
,104,2,公立,一般大學,5,國立成功大學,外國語文學系,學士班(日間),5
,104,2,公立,一般大學,5,國立成功大學,外國語文學系,碩士班(日間),3
,104,2,公立,一般大學,5,國立成功大學,外國語文學系,博士班,1
,104,2,公立,一般大學,5,國立成功大學,歷史學系,學士班(日間),4
,104,2,公立,一般大學,5,國立成功大學,歷史學系,碩士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,歷史學系,博士班,1
,104,2,公立,一般大學,5,國立成功大學,創意產業設計研究所,博士班,1
,104,2,公立,一般大學,5,國立成功大學,工業設計學系,學士班(日間),1
,104,2,公立,一般大學,5,國立成功大學,經濟學系,學士班(日間),4
,104,2,公立,一般大學,5,國立成功大學,政治經濟研究所,碩士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,政治經濟研究所,博士班,1
,104,2,公立,一般大學,5,國立成功大學,政治學系,學士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,心理學系,學士班(日間),16
,104,2,公立,一般大學,5,國立成功大學,心理學系,碩士班(日間),2
,104,2,公立,一般大學,5,國立成功大學,會計學系,學士班(日間),1
