學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,合作學校國家(地區)別,合作學校國家(地區)區域別,雙聯合作案件數
107,1,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),荷蘭王國,歐洲,2
107,1,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,2
107,1,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系國際學生學士班,學士班(日間),大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),香港,港澳,1
107,1,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),瑞士聯邦,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),新加坡共和國,東協,1
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),香港,港澳,1
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),美國,北美洲,9
107,1,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04131029,工商管理學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,04199034,臺大－復旦EMBA境外專班,碩士在職專班,大陸地區,大陸地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,博士班,日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,博士班,德意志聯邦共和國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,博士班,日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05311051,化學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,博士班,法國,歐洲,2
107,1,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,博士班,美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,05411059,數學系,博士班,法國,歐洲,2
107,1,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,學士班(日間),美國,北美洲,2
107,1,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,學士班(日間),美國,北美洲,2
107,1,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,博士班,芬蘭共和國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,碩士班(日間),印度尼西亞共和國,東協,2
107,1,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,碩士班(日間),比利時王國,歐洲,2
107,1,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,碩士班(日間),法國,歐洲,3
107,1,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,碩士班(日間),義大利共和國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,碩士班(日間),大陸地區,大陸地區,1
107,1,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07151072,生物產業機電工程學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,學士班(日間),法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,博士班,法國,歐洲,5
107,1,公立,一般大學,0003,國立臺灣大學,07193081,生醫電子與資訊學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07193083,醫學工程學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07194071,應用力學研究所,博士班,捷克共和國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07194071,應用力學研究所,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,博士班,荷蘭王國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),新加坡共和國,東協,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),泰國,東協,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),越南社會主義共和國,東協,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),英國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,博士班,比利時王國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0003,國立臺灣大學,08112089,動物科學技術學系,博士班,日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,08112089,動物科學技術學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,碩士班(日間),日本,其他亞洲地區,2
107,1,公立,一般大學,0003,國立臺灣大學,08193096,農業經濟學系,博士班,法國,歐洲,1
107,1,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,09191123,職業醫學與工業衛生研究所,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0003,國立臺灣大學,09199159,國際三校農業生技與健康醫療碩士學位學程,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,,不分系所,不分學制,日本,其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02112037,設計學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02221036,臺灣史研究所,碩士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02299045,歐洲文化與觀光研究所,碩士班(日間),法國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,學士班(日間),馬來西亞,東協,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系華語教學境外碩士在職專班,碩士在職專班,泰國,東協,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,學士班(日間),馬來西亞,東協,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,碩士班(日間),大陸地區,大陸地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2
107,1,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,博士班,大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,學士班(日間),馬來西亞,東協,1
107,1,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,碩士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,03214050,圖文傳播學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,04131047,全球經營與策略研究所,碩士班(日間),德意志聯邦共和國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,碩士班(日間),大韓民國(南韓),其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,碩士班(日間),德意志聯邦共和國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,碩士班(日間),美國,北美洲,2
107,1,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,學士班(日間),日本,其他亞洲地區,1
107,1,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,博士班,芬蘭共和國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,06131065,資訊工程學系,碩士班(日間),瑞典王國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,06131065,資訊工程學系,博士班,比利時王國,歐洲,1
107,1,公立,一般大學,0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,碩士班(日間),美國,北美洲,2
107,1,公立,一般大學,0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,博士班,美國,北美洲,1
107,1,公立,一般大學,0005,國立成功大學,02123113,工業設計學系,學士班(日間),馬來西亞,東協,1
107,1,公立,一般大學,0005,國立成功大學,02311108,外國語文學系,學士班(日間),馬來西亞,東協,1
107,1,公立,一般大學,0005,國立成功大學,02322107,中國文學系,學士班(日間),馬來西亞,東協,5
107,1,公立,一般大學,0005,國立成功大學,04111120,會計學系,碩士班(日間),英國,歐洲,2
107,1,公立,一般大學,0005,國立成功大學,04111120,會計學系,學士班(日間),美國,北美洲,1
107,1,公立,一般大學,0005,國立成功大學,04111120,會計學系,碩士班(日間),美國,北美洲,2
107,1,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),香港,港澳,1
107,1,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),澳大利亞,其他亞洲地區,1
107,1,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),法國,歐洲,1
107,1,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),英國,歐洲,1
107,1,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),美國,北美洲,2
107,1,公立,一般大學,0005,國立成功大學,04131056,電信管理研究所,碩士班(日間),澳大利亞,其他亞洲地區,1
107,1,公立,一般大學,0005,國立成功大學,04131056,電信管理研究所,碩士班(日間),英國,歐洲,2
