學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
110,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),1562,524,1038
110,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(進修),214,25,189
110,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,碩士班(日間),61,18,43
110,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,1556,348,1208
110,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),6656,2146,4510
110,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),3179,1311,1868
110,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),50,10,40
110,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,45,13,32
110,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),182,45,137
110,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,2653,636,2017
110,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),236,59,177
110,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),188,18,170
110,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士班(日間),8,3,5
110,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,13,5,8
110,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,二專(進修),25,7,18
110,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,1090,657,433
110,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),2002,1223,779
110,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),1848,1145,703
110,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,碩士班(日間),31,16,15
110,私立,技專校院,1081,東方學校財團法人東方設計大學,二專(進修),75,43,32
110,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,459,213,246
110,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),500,282,218
110,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(進修),286,173,113
110,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士班(日間),81,30,51
110,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士在職專班,42,19,23
110,私立,技專校院,1081,東方學校財團法人東方設計大學,博士班,28,14,14
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,二專(進修),140,78,62
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,6,3,3
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),1573,699,874
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(進修),142,80,62
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),63,36,27
110,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進院,2,1,1
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),51,49,2
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),81,73,8
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,696,426,270
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),2421,1399,1022
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),732,329,403
110,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),143,82,61
110,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),4025,2813,1212
110,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),147,1,146
110,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),51,43,8
110,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),765,470,295
110,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),117,58,59
110,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,37,15,22
110,私立,技專校院,1148,大漢技術學院,二專(進修),107,55,52
110,私立,技專校院,1148,大漢技術學院,學士班(日間),197,112,85
110,私立,技專校院,1148,大漢技術學院,學士班(進修),513,306,207
110,私立,技專校院,1148,大漢技術學院,碩士班(日間),87,51,36
110,私立,技專校院,1159,和春技術學院,二專(進修),52,43,9
110,私立,技專校院,1159,和春技術學院,五專,34,18,16
110,私立,技專校院,1159,和春技術學院,學士班(日間),77,61,16
110,私立,技專校院,1159,和春技術學院,學士班(進修),138,102,36
