,學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,學制,學生總人數,學生學期內退學人數,男,女
,104,2,私立,一般大學,1176,稻江科技暨管理學院,學士班(進修),792,32,17,15
,104,2,私立,一般大學,1176,稻江科技暨管理學院,碩士班(日間),74,4,1,3
,104,2,私立,一般大學,1176,稻江科技暨管理學院,碩士在職專班,63,0,0,0
,104,2,私立,一般大學,1195,馬偕醫學院,學士班(日間),600,0,0,0
,104,2,私立,一般大學,1195,馬偕醫學院,學士班(進修),17,0,0,0
,104,2,私立,一般大學,1195,馬偕醫學院,碩士班(日間),23,0,0,0
,104,2,私立,一般大學,1196,法鼓文理學院,學士班(日間),52,3,1,2
,104,2,私立,一般大學,1196,法鼓文理學院,碩士班(日間),116,3,2,1
,104,2,私立,一般大學,1196,法鼓文理學院,博士班,11,0,0,0
,104,2,私立,一般大學,1R02,基督教台灣浸會神學院,碩士班(日間),42,0,0,0
,104,2,私立,一般大學,1R03,臺北基督學院,學士班(日間),138,4,0,4
,104,2,私立,一般大學,1R04,一貫道天皇學院,碩士班(日間),12,0,0,0
,104,2,私立,技專校院,1018,朝陽科技大學,學士班(日間),11696,140,83,57
,104,2,私立,技專校院,1018,朝陽科技大學,學士班(進修),3337,201,127,74
,104,2,私立,技專校院,1018,朝陽科技大學,碩士班(日間),748,26,15,11
,104,2,私立,技專校院,1018,朝陽科技大學,碩士在職專班,479,15,4,11
,104,2,私立,技專校院,1018,朝陽科技大學,博士班,89,2,1,1
,104,2,私立,技專校院,1023,南臺科技大學,學士班(日間),13320,149,104,45
,104,2,私立,技專校院,1023,南臺科技大學,學士班(進修),4481,227,153,74
,104,2,私立,技專校院,1023,南臺科技大學,碩士班(日間),944,40,29,11
,104,2,私立,技專校院,1023,南臺科技大學,碩士在職專班,503,19,13,6
,104,2,私立,技專校院,1023,南臺科技大學,博士班,72,1,1,0
,104,2,私立,技專校院,1024,崑山科技大學,學士班(日間),8535,169,92,77
,104,2,私立,技專校院,1024,崑山科技大學,學士班(進修),3438,200,143,57
,104,2,私立,技專校院,1024,崑山科技大學,碩士班(日間),428,26,15,11
,104,2,私立,技專校院,1024,崑山科技大學,碩士在職專班,201,6,3,3
,104,2,私立,技專校院,1024,崑山科技大學,博士班,34,1,1,0
,104,2,私立,技專校院,1025,嘉南藥理大學,學士班(日間),13126,146,65,81
,104,2,私立,技專校院,1025,嘉南藥理大學,學士班(進修),3314,111,62,49
,104,2,私立,技專校院,1025,嘉南藥理大學,碩士班(日間),312,13,7,6
,104,2,私立,技專校院,1025,嘉南藥理大學,碩士在職專班,219,2,1,1
,104,2,私立,技專校院,1026,樹德科技大學,學士班(日間),8386,241,131,110
,104,2,私立,技專校院,1026,樹德科技大學,學士班(進修),2140,276,147,129
,104,2,私立,技專校院,1026,樹德科技大學,碩士班(日間),326,35,16,19
,104,2,私立,技專校院,1026,樹德科技大學,碩士在職專班,469,16,8,8
,104,2,私立,技專校院,1026,樹德科技大學,博士班,26,1,1,0
,104,2,私立,技專校院,1030,龍華科技大學,二專(日間),11,1,1,0
,104,2,私立,技專校院,1030,龍華科技大學,五專,38,1,1,0
,104,2,私立,技專校院,1030,龍華科技大學,學士班(日間),6766,146,107,39
,104,2,私立,技專校院,1030,龍華科技大學,學士班(進修),3928,258,197,61
,104,2,私立,技專校院,1030,龍華科技大學,碩士班(日間),349,8,8,0
,104,2,私立,技專校院,1030,龍華科技大學,碩士在職專班,76,2,2,0
,104,2,私立,技專校院,1031,輔英科技大學,五專,2901,23,4,19
,104,2,私立,技專校院,1031,輔英科技大學,學士班(日間),5369,121,65,56
,104,2,私立,技專校院,1031,輔英科技大學,學士班(進修),1140,55,38,17
,104,2,私立,技專校院,1031,輔英科技大學,碩士班(日間),123,0,0,0
,104,2,私立,技專校院,1031,輔英科技大學,碩士在職專班,46,0,0,0
,104,2,私立,技專校院,1032,明新科技大學,二專(日間),9,1,0,1
,104,2,私立,技專校院,1032,明新科技大學,二專(進修),54,7,3,4
,104,2,私立,技專校院,1032,明新科技大學,五專,0,1,1,0
,104,2,私立,技專校院,1032,明新科技大學,學士班(日間),8692,89,65,24
,104,2,私立,技專校院,1032,明新科技大學,學士班(進修),4042,253,176,77
,104,2,私立,技專校院,1032,明新科技大學,碩士班(日間),343,7,6,1
,104,2,私立,技專校院,1032,明新科技大學,碩士在職專班,235,11,10,1
,104,2,私立,技專校院,1034,弘光科技大學,二專(進修),67,0,0,0
,104,2,私立,技專校院,1034,弘光科技大學,五專,269,0,0,0
,104,2,私立,技專校院,1034,弘光科技大學,學士班(日間),8036,107,37,70
,104,2,私立,技專校院,1034,弘光科技大學,學士班(進修),4340,188,81,107
,104,2,私立,技專校院,1034,弘光科技大學,碩士班(日間),201,9,7,2
,104,2,私立,技專校院,1034,弘光科技大學,碩士在職專班,93,2,1,1
,104,2,私立,技專校院,1036,健行科技大學,二專(日間),46,1,1,0
,104,2,私立,技專校院,1036,健行科技大學,五專,28,1,1,0
,104,2,私立,技專校院,1036,健行科技大學,學士班(日間),8088,195,143,52
,104,2,私立,技專校院,1036,健行科技大學,學士班(進修),3483,199,156,43
,104,2,私立,技專校院,1036,健行科技大學,碩士班(日間),355,13,10,3
,104,2,私立,技專校院,1036,健行科技大學,碩士在職專班,101,2,2,0
,104,2,私立,技專校院,1037,正修科技大學,二專(進修),2,0,0,0
,104,2,私立,技專校院,1037,正修科技大學,五專,13,0,0,0
,104,2,私立,技專校院,1037,正修科技大學,學士班(日間),9890,225,130,95
,104,2,私立,技專校院,1037,正修科技大學,學士班(進修),6875,518,325,193
,104,2,私立,技專校院,1037,正修科技大學,碩士班(日間),354,12,8,4
,104,2,私立,技專校院,1037,正修科技大學,碩士在職專班,115,5,3,2
,104,2,私立,技專校院,1037,正修科技大學,博士班,12,1,1,0
,104,2,私立,技專校院,1038,萬能科技大學,二專(進修),15,0,0,0
,104,2,私立,技專校院,1038,萬能科技大學,學士班(日間),6619,180,93,87
,104,2,私立,技專校院,1038,萬能科技大學,學士班(進修),4163,294,189,105
,104,2,私立,技專校院,1038,萬能科技大學,碩士班(日間),145,1,1,0
,104,2,私立,技專校院,1038,萬能科技大學,碩士在職專班,105,3,2,1
,104,2,私立,技專校院,1040,建國科技大學,二專(日間),1,0,0,0
,104,2,私立,技專校院,1040,建國科技大學,二專(進修),1,0,0,0
,104,2,私立,技專校院,1040,建國科技大學,學士班(日間),7063,240,163,77
,104,2,私立,技專校院,1040,建國科技大學,學士班(進修),1719,93,60,33
,104,2,私立,技專校院,1040,建國科技大學,碩士班(日間),225,10,7,3
,104,2,私立,技專校院,1041,明志科技大學,五專,15,0,0,0
,104,2,私立,技專校院,1041,明志科技大學,學士班(日間),3568,23,17,6
,104,2,私立,技專校院,1041,明志科技大學,學士班(進修),488,11,8,3
,104,2,私立,技專校院,1041,明志科技大學,碩士班(日間),409,12,12,0
,104,2,私立,技專校院,1041,明志科技大學,碩士在職專班,52,2,2,0
,104,2,私立,技專校院,1042,高苑科技大學,二專(日間),6,1,1,0
,104,2,私立,技專校院,1042,高苑科技大學,學士班(日間),5641,281,187,94
,104,2,私立,技專校院,1042,高苑科技大學,學士班(進修),1451,126,94,32
,104,2,私立,技專校院,1042,高苑科技大學,碩士班(日間),148,7,6,1
,104,2,私立,技專校院,1042,高苑科技大學,碩士在職專班,278,12,9,3
,104,2,私立,技專校院,1043,大仁科技大學,五專,1,0,0,0
,104,2,私立,技專校院,1043,大仁科技大學,學士班(日間),5471,115,72,43
,104,2,私立,技專校院,1043,大仁科技大學,學士班(進修),1790,164,90,74
,104,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),62,2,2,0
,104,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,144,10,9,1
,104,2,私立,技專校院,1044,聖約翰科技大學,五專,96,5,3,2
,104,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),4604,140,95,45
,104,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),323,30,22,8
,104,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),166,3,3,0
,104,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,69,2,2,0
,104,2,私立,技專校院,1045,嶺東科技大學,二專(日間),20,1,1,0
,104,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),7526,149,78,71
,104,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),2494,211,115,96
,104,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),258,17,10,7
,104,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,101,9,7,2
,104,2,私立,技專校院,1046,中國科技大學,學士班(日間),9542,318,158,160
,104,2,私立,技專校院,1046,中國科技大學,學士班(進修),2511,151,96,55
,104,2,私立,技專校院,1046,中國科技大學,碩士班(日間),145,9,5,4
,104,2,私立,技專校院,1046,中國科技大學,碩士在職專班,47,1,1,0
,104,2,私立,技專校院,1047,中臺科技大學,學士班(日間),6238,103,54,49
,104,2,私立,技專校院,1047,中臺科技大學,學士班(進修),2865,137,56,81
,104,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),165,8,5,3
,104,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,243,15,2,13
,104,2,私立,技專校院,1047,中臺科技大學,博士班,20,1,1,0
,104,2,私立,技專校院,1051,台南應用科技大學,五專,1199,20,8,12
,104,2,私立,技專校院,1051,台南應用科技大學,學士班(日間),8744,97,43,54
,104,2,私立,技專校院,1051,台南應用科技大學,學士班(進修),2699,123,53,70
,104,2,私立,技專校院,1051,台南應用科技大學,碩士班(日間),142,2,2,0
,104,2,私立,技專校院,1051,台南應用科技大學,碩士在職專班,163,7,0,7
,104,2,私立,技專校院,1052,遠東科技大學,二專(進修),39,2,2,0
,104,2,私立,技專校院,1052,遠東科技大學,學士班(日間),7242,202,140,62
,104,2,私立,技專校院,1052,遠東科技大學,學士班(進修),633,21,18,3
,104,2,私立,技專校院,1052,遠東科技大學,碩士班(日間),172,7,7,0
,104,2,私立,技專校院,1052,遠東科技大學,碩士在職專班,37,0,0,0
,104,2,私立,技專校院,1053,元培醫事科技大學,學士班(日間),5572,196,127,69
,104,2,私立,技專校院,1053,元培醫事科技大學,學士班(進修),1184,31,16,15
,104,2,私立,技專校院,1053,元培醫事科技大學,碩士班(日間),231,12,5,7
,104,2,私立,技專校院,1053,元培醫事科技大學,碩士在職專班,25,3,0,3
,104,2,私立,技專校院,1054,景文科技大學,學士班(日間),5843,152,87,65
,104,2,私立,技專校院,1054,景文科技大學,學士班(進修),2113,115,70,45
,104,2,私立,技專校院,1054,景文科技大學,碩士班(日間),51,5,2,3
,104,2,私立,技專校院,1054,景文科技大學,碩士在職專班,105,5,3,2
,104,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),95,1,1,0
,104,2,私立,技專校院,1055,中華醫事科技大學,五專,2194,19,4,15
,104,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),5156,102,56,46
,104,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),1930,70,40,30
,104,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),54,3,3,0
,104,2,私立,技專校院,1056,東南科技大學,二專(日間),19,0,0,0
,104,2,私立,技專校院,1056,東南科技大學,學士班(日間),6641,298,207,91
,104,2,私立,技專校院,1056,東南科技大學,學士班(進修),651,50,39,11
,104,2,私立,技專校院,1056,東南科技大學,碩士班(日間),114,7,5,2
,104,2,私立,技專校院,1056,東南科技大學,碩士在職專班,59,0,0,0
,104,2,私立,技專校院,1057,德明財經科技大學,二專(日間),1,0,0,0
,104,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),7459,60,29,31
,104,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),1637,68,44,24
,104,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),66,4,2,2
,104,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,63,5,2,3
,104,2,私立,技專校院,1060,南開科技大學,二專(日間),5,0,0,0
,104,2,私立,技專校院,1060,南開科技大學,五專,1088,35,32,3
,104,2,私立,技專校院,1060,南開科技大學,學士班(日間),3864,89,71,18
,104,2,私立,技專校院,1060,南開科技大學,學士班(進修),1123,38,25,13
,104,2,私立,技專校院,1060,南開科技大學,碩士班(日間),107,1,0,1
,104,2,私立,技專校院,1060,南開科技大學,碩士在職專班,132,3,2,1
,104,2,私立,技專校院,1061,中華科技大學,學士班(日間),6430,241,185,56
,104,2,私立,技專校院,1061,中華科技大學,學士班(進修),1265,68,52,16
,104,2,私立,技專校院,1061,中華科技大學,碩士班(日間),267,20,18,2
,104,2,私立,技專校院,1061,中華科技大學,碩士在職專班,124,11,10,1
,104,2,私立,技專校院,1062,僑光科技大學,二專(日間),48,2,1,1
,104,2,私立,技專校院,1062,僑光科技大學,二專(進修),207,23,14,9
,104,2,私立,技專校院,1062,僑光科技大學,五專,149,6,4,2
,104,2,私立,技專校院,1062,僑光科技大學,學士班(日間),6328,112,50,62
,104,2,私立,技專校院,1062,僑光科技大學,學士班(進修),3614,227,132,95
,104,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),84,2,1,1
,104,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,56,0,0,0
,104,2,私立,技專校院,1063,育達科技大學,學士班(日間),3758,172,107,65
,104,2,私立,技專校院,1063,育達科技大學,學士班(進修),1498,210,115,95
,104,2,私立,技專校院,1063,育達科技大學,碩士班(日間),117,6,6,0
,104,2,私立,技專校院,1063,育達科技大學,碩士在職專班,92,9,6,3
,104,2,私立,技專校院,1064,美和科技大學,二專(進修),7,0,0,0
,104,2,私立,技專校院,1064,美和科技大學,五專,1824,40,13,27
,104,2,私立,技專校院,1064,美和科技大學,學士班(日間),4040,108,46,62
,104,2,私立,技專校院,1064,美和科技大學,學士班(進修),1888,100,39,61
,104,2,私立,技專校院,1064,美和科技大學,碩士班(日間),108,5,1,4
,104,2,私立,技專校院,1064,美和科技大學,碩士在職專班,202,3,1,2
,104,2,私立,技專校院,1065,吳鳳科技大學,二專(日間),1,0,0,0
,104,2,私立,技專校院,1065,吳鳳科技大學,二專(進修),2,4,4,0
,104,2,私立,技專校院,1065,吳鳳科技大學,學士班(日間),4214,105,74,31
,104,2,私立,技專校院,1065,吳鳳科技大學,學士班(進修),1113,67,47,20
,104,2,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),44,4,4,0
,104,2,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,82,1,1,0
,104,2,私立,技專校院,1066,環球科技大學,二專(日間),12,3,1,2
,104,2,私立,技專校院,1066,環球科技大學,二專(進修),285,27,14,13
,104,2,私立,技專校院,1066,環球科技大學,學士班(日間),4485,135,79,56
,104,2,私立,技專校院,1066,環球科技大學,學士班(進修),1446,104,51,53
,104,2,私立,技專校院,1066,環球科技大學,碩士班(日間),145,11,10,1
,104,2,私立,技專校院,1066,環球科技大學,碩士在職專班,43,0,0,0
,104,2,私立,技專校院,1068,中州科技大學,二專(日間),11,0,0,0
,104,2,私立,技專校院,1068,中州科技大學,學士班(日間),2829,108,62,46
,104,2,私立,技專校院,1068,中州科技大學,學士班(進修),1450,81,52,29
,104,2,私立,技專校院,1068,中州科技大學,碩士班(日間),64,4,3,1
,104,2,私立,技專校院,1068,中州科技大學,碩士在職專班,41,1,1,0
,104,2,私立,技專校院,1069,修平科技大學,二專(日間),2,0,0,0
,104,2,私立,技專校院,1069,修平科技大學,二專(進修),21,3,3,0
,104,2,私立,技專校院,1069,修平科技大學,學士班(日間),5582,187,133,54
,104,2,私立,技專校院,1069,修平科技大學,學士班(進修),723,35,31,4
,104,2,私立,技專校院,1069,修平科技大學,碩士班(日間),68,0,0,0
,104,2,私立,技專校院,1069,修平科技大學,碩士在職專班,0,1,1,0
,104,2,私立,技專校院,1070,長庚科技大學,五專,1280,4,1,3
,104,2,私立,技專校院,1070,長庚科技大學,學士班(日間),4099,9,0,9
