,學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,學制,輔系人次
,104,2,私立,技專校院,1025,嘉南藥理大學,(社會政策與)社會工作學系,學士班(日間),2
,104,2,私立,技專校院,1025,嘉南藥理大學,(嬰)幼兒保育(技術)學系,學士班(日間),5
,104,2,私立,技專校院,1025,嘉南藥理大學,餐旅(行銷)(暨遊憩)管理學系,學士班(日間),3
,104,2,私立,技專校院,1025,嘉南藥理大學,觀光事業(管理)學系,學士班(日間),15
,104,2,私立,技專校院,1025,嘉南藥理大學,觀光事業(管理)學系,學士班(進修),1
,104,2,私立,技專校院,1025,嘉南藥理大學,休閒保健(管理)學系,學士班(日間),21
,104,2,私立,技專校院,1025,嘉南藥理大學,運動管理學系,學士班(日間),3
,104,2,私立,技專校院,1025,嘉南藥理大學,生活應用與保健系,學士班(日間),42
,104,2,私立,技專校院,1025,嘉南藥理大學,化妝品應用(與管理)系,學士班(日間),27
,104,2,私立,技專校院,1025,嘉南藥理大學,兒童產業服務學位學程,學士班(日間),1
,104,2,私立,技專校院,1025,嘉南藥理大學,環境資源(管理)學系,學士班(日間),28
,104,2,私立,技專校院,1026,樹德科技大學,藝術管理與藝術經紀學位學程,學士班(日間),2
,104,2,私立,技專校院,1026,樹德科技大學,應用外語系,學士班(日間),3
,104,2,私立,技專校院,1026,樹德科技大學,動畫(與)遊戲設計學系,學士班(日間),2
,104,2,私立,技專校院,1026,樹德科技大學,視覺(傳達)設計學系,學士班(日間),1
,104,2,私立,技專校院,1026,樹德科技大學,生活產品設計系,學士班(日間),1
,104,2,私立,技專校院,1026,樹德科技大學,室內設計學系,學士班(日間),4
,104,2,私立,技專校院,1026,樹德科技大學,企業管理學系,學士班(日間),4
,104,2,私立,技專校院,1026,樹德科技大學,國際企業與貿易系,學士班(日間),7
,104,2,私立,技專校院,1026,樹德科技大學,會議展覽與國際行銷學位學程,學士班(日間),11
,104,2,私立,技專校院,1026,樹德科技大學,行銷(管理)學系,學士班(日間),6
,104,2,私立,技專校院,1026,樹德科技大學,資訊管理(技術)學系,學士班(日間),2
,104,2,私立,技專校院,1026,樹德科技大學,兒童與家庭(服務)學系,學士班(日間),5
,104,2,私立,技專校院,1030,龍華科技大學,文化創意與數位媒體設計系,學士班(日間),1
,104,2,私立,技專校院,1030,龍華科技大學,國際企業(與)(管理)學系,學士班(日間),8
,104,2,私立,技專校院,1031,輔英科技大學,應用外語系,學士班(日間),1
,104,2,私立,技專校院,1031,輔英科技大學,健康事業管理系,學士班(日間),2
,104,2,私立,技專校院,1031,輔英科技大學,文教事業管理學系,學士班(日間),1
,104,2,私立,技專校院,1031,輔英科技大學,(自然)生物科技學系,學士班(日間),5
,104,2,私立,技專校院,1031,輔英科技大學,應用化學及材料科學學系,學士班(日間),2
,104,2,私立,技專校院,1031,輔英科技大學,資訊科技學系,學士班(日間),4
,104,2,私立,技專校院,1031,輔英科技大學,職業安全(與)衛生學系,學士班(日間),1
,104,2,私立,技專校院,1031,輔英科技大學,物理治療系,學士班(日間),1
,104,2,私立,技專校院,1031,輔英科技大學,保健營養(技術)學系,學士班(日間),1
,104,2,私立,技專校院,1031,輔英科技大學,護理學系,學士班(日間),5
,104,2,私立,技專校院,1031,輔英科技大學,護理學系,學士班(進修),1
,104,2,私立,技專校院,1031,輔英科技大學,(嬰)幼兒保育(技術)學系,學士班(日間),6
,104,2,私立,技專校院,1031,輔英科技大學,健康美容學位學程,學士班(日間),6
,104,2,私立,技專校院,1032,明新科技大學,應用外語系,學士班(日間),4
,104,2,私立,技專校院,1032,明新科技大學,企業管理學系,學士班(日間),3
,104,2,私立,技專校院,1032,明新科技大學,工業工程(與)(科技)(系統)(工程)(管理)學系,學士班(日間),1
,104,2,私立,技專校院,1032,明新科技大學,(嬰)幼兒保育(技術)學系,學士班(進修),1
,104,2,私立,技專校院,1034,弘光科技大學,應用英語學系,學士班(日間),9
,104,2,私立,技專校院,1034,弘光科技大學,健康事業管理系,學士班(日間),3
,104,2,私立,技專校院,1034,弘光科技大學,(自然)生物科技學系,學士班(日間),3
,104,2,私立,技專校院,1034,弘光科技大學,生物醫學工程學系,學士班(日間),4
,104,2,私立,技專校院,1034,弘光科技大學,食品科技學系,學士班(日間),3
,104,2,私立,技專校院,1034,弘光科技大學,物理治療系,學士班(日間),1
,104,2,私立,技專校院,1034,弘光科技大學,營養(科)學系,學士班(日間),10
,104,2,私立,技專校院,1034,弘光科技大學,護理學系,學士班(日間),3
,104,2,私立,技專校院,1034,弘光科技大學,護理學系,學士班(進修),1
,104,2,私立,技專校院,1034,弘光科技大學,(嬰)幼兒保育(技術)學系,學士班(日間),5
,104,2,私立,技專校院,1034,弘光科技大學,餐旅(行銷)(暨遊憩)管理學系,學士班(日間),1
,104,2,私立,技專校院,1036,健行科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1036,健行科技大學,(計量)(數量)財務金融學系,學士班(日間),1
,104,2,私立,技專校院,1036,健行科技大學,工業管理(與經營資訊)學系,學士班(日間),1
,104,2,私立,技專校院,1037,正修科技大學,應用外語系,學士班(日間),1
,104,2,私立,技專校院,1037,正修科技大學,企業管理學系,學士班(日間),2
,104,2,私立,技專校院,1038,萬能科技大學,材料科學(與)(工程)學系,學士班(日間),1
,104,2,私立,技專校院,1038,萬能科技大學,餐飲管理(及廚藝)學系,學士班(日間),1
,104,2,私立,技專校院,1038,萬能科技大學,觀光(與)休閒事業管理學系,學士班(日間),3
,104,2,私立,技專校院,1042,高苑科技大學,土木工程學系,學士班(日間),1
,104,2,私立,技專校院,1043,大仁科技大學,藥學系,學士班(日間),1
,104,2,私立,技專校院,1044,聖約翰科技大學,創意設計系,學士班(日間),1
,104,2,私立,技專校院,1044,聖約翰科技大學,企業管理學系,學士班(日間),3
,104,2,私立,技專校院,1044,聖約翰科技大學,時尚經營管理學位學程,學士班(日間),1
,104,2,私立,技專校院,1044,聖約翰科技大學,醫護資訊學位學程,學士班(日間),1
,104,2,私立,技專校院,1044,聖約翰科技大學,機械與電腦(輔助)工程學系,學士班(日間),1
,104,2,私立,技專校院,1045,嶺東科技大學,應用外語系,學士班(日間),13
,104,2,私立,技專校院,1045,嶺東科技大學,視覺(傳達)設計學系,學士班(日間),13
,104,2,私立,技專校院,1045,嶺東科技大學,視覺(傳達)設計學系,學士班(進修),1
,104,2,私立,技專校院,1045,嶺東科技大學,(數位)(多)媒體(創意)設計學系,學士班(日間),19
,104,2,私立,技專校院,1045,嶺東科技大學,創意產品設計學系,學士班(日間),11
,104,2,私立,技專校院,1045,嶺東科技大學,會計(與)(資訊)(科技)(系統)學系,學士班(日間),12
,104,2,私立,技專校院,1045,嶺東科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1045,嶺東科技大學,國際企業(與)(管理)學系,學士班(日間),28
,104,2,私立,技專校院,1045,嶺東科技大學,(計量)(數量)財務金融學系,學士班(日間),55
,104,2,私立,技專校院,1045,嶺東科技大學,金融與風險管理系,學士班(日間),1
,104,2,私立,技專校院,1045,嶺東科技大學,財政學系,學士班(日間),2
,104,2,私立,技專校院,1045,嶺東科技大學,行銷(與)流通管理系,學士班(日間),12
,104,2,私立,技專校院,1045,嶺東科技大學,資訊科技學系,學士班(日間),6
,104,2,私立,技專校院,1045,嶺東科技大學,資訊管理(技術)學系,學士班(日間),10
,104,2,私立,技專校院,1045,嶺東科技大學,觀光(與)(休閒)(管理)(遊憩)學系,學士班(日間),14
,104,2,私立,技專校院,1046,中國科技大學,應用英語學系,學士班(日間),1
,104,2,私立,技專校院,1046,中國科技大學,室內設計學系,學士班(日間),1
,104,2,私立,技專校院,1046,中國科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1046,中國科技大學,國際商務學系,學士班(日間),2
,104,2,私立,技專校院,1046,中國科技大學,行銷(與)流通管理系,學士班(日間),1
,104,2,私立,技專校院,1046,中國科技大學,觀光(與)休閒事業管理學系,學士班(日間),1
,104,2,私立,技專校院,1047,中臺科技大學,兒童教育暨事業經營學系,學士班(日間),2
,104,2,私立,技專校院,1047,中臺科技大學,行銷(管理)學系,學士班(日間),1
,104,2,私立,技專校院,1047,中臺科技大學,資訊管理(技術)學系,學士班(日間),1
,104,2,私立,技專校院,1047,中臺科技大學,食品科技學系,學士班(日間),4
,104,2,私立,技專校院,1047,中臺科技大學,護理學系,學士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,(應用)美術學系,學士班(日間),20
,104,2,私立,技專校院,1051,台南應用科技大學,(應用)美術學系,碩士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,音樂學系,學士班(日間),7
,104,2,私立,技專校院,1051,台南應用科技大學,舞蹈學系,學士班(日間),5
,104,2,私立,技專校院,1051,台南應用科技大學,應用英語學系,學士班(日間),2
,104,2,私立,技專校院,1051,台南應用科技大學,時尚(創意)設計(與管理)學系,學士班(日間),4
,104,2,私立,技專校院,1051,台南應用科技大學,視覺(傳達)設計學系,學士班(日間),2
,104,2,私立,技專校院,1051,台南應用科技大學,商品設計學系,學士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,企業管理學系,學士班(日間),2
,104,2,私立,技專校院,1051,台南應用科技大學,(嬰)幼兒保育(技術)學系,學士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,(嬰)幼兒保育(技術)學系,學士班(進修),1
,104,2,私立,技專校院,1051,台南應用科技大學,旅館(事業)管理學系,學士班(日間),2
,104,2,私立,技專校院,1051,台南應用科技大學,養生休閒管理學位學程,學士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,生活服務產業系,學士班(日間),1
,104,2,私立,技專校院,1051,台南應用科技大學,服飾設計管理系,學士班(日間),4
,104,2,私立,技專校院,1053,元培醫事科技大學,醫務管理學系,學士班(日間),2
,104,2,私立,技專校院,1053,元培醫事科技大學,生物醫學工程學系,學士班(日間),1
,104,2,私立,技專校院,1054,景文科技大學,應用外語系,學士班(日間),1
,104,2,私立,技專校院,1054,景文科技大學,視覺(傳達)設計學系,學士班(日間),2
,104,2,私立,技專校院,1054,景文科技大學,(計量)(數量)財務金融學系,學士班(日間),2
,104,2,私立,技專校院,1054,景文科技大學,理財與稅務規劃系,學士班(日間),3
,104,2,私立,技專校院,1054,景文科技大學,行銷(與)流通管理系,學士班(日間),2
,104,2,私立,技專校院,1054,景文科技大學,資訊管理(技術)學系,學士班(日間),7
,104,2,私立,技專校院,1055,中華醫事科技大學,職業安全(與)衛生學系,學士班(日間),1
,104,2,私立,技專校院,1055,中華醫事科技大學,運動(健康)(與)休閒(管理)學系,學士班(日間),1
,104,2,私立,技專校院,1055,中華醫事科技大學,化妝品應用(與管理)系,學士班(日間),1
,104,2,私立,技專校院,1056,東南科技大學,應用英語學系,學士班(日間),4
,104,2,私立,技專校院,1056,東南科技大學,(數位)(多)媒體(創意)設計學系,學士班(日間),1
,104,2,私立,技專校院,1056,東南科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1056,東南科技大學,行銷(與)流通管理系,學士班(日間),1
,104,2,私立,技專校院,1056,東南科技大學,觀光與生態旅遊系,學士班(日間),1
,104,2,私立,技專校院,1057,德明財經科技大學,應用外語系,學士班(日間),1
,104,2,私立,技專校院,1057,德明財經科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1057,德明財經科技大學,財政稅務(管理)學系,學士班(日間),1
,104,2,私立,技專校院,1060,南開科技大學,福祉科技與服務管理系,學士班(日間),1
,104,2,私立,技專校院,1060,南開科技大學,餐飲管理(及廚藝)學系,學士班(日間),1
,104,2,私立,技專校院,1061,中華科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1061,中華科技大學,(計量)(數量)財務金融學系,學士班(日間),1
,104,2,私立,技專校院,1061,中華科技大學,國際商務與行銷系,學士班(日間),1
,104,2,私立,技專校院,1061,中華科技大學,工業工程(與)(科技)(系統)(工程)(管理)學系,學士班(日間),1
,104,2,私立,技專校院,1061,中華科技大學,建築(工程)學系,學士班(日間),1
,104,2,私立,技專校院,1062,僑光科技大學,應用英語學系,學士班(日間),2
,104,2,私立,技專校院,1062,僑光科技大學,企業管理學系,學士班(日間),1
,104,2,私立,技專校院,1062,僑光科技大學,(計量)(數量)財務金融學系,學士班(日間),2
,104,2,私立,技專校院,1063,育達科技大學,應用英語學系,學士班(日間),2
,104,2,私立,技專校院,1063,育達科技大學,應用日語學系,學士班(日間),6
,104,2,私立,技專校院,1063,育達科技大學,行銷(與)流通管理系,學士班(日間),1
,104,2,私立,技專校院,1063,育達科技大學,多媒體(與)遊戲設計系,學士班(日間),1
,104,2,私立,技專校院,1063,育達科技大學,(嬰)幼兒保育(技術)學系,學士班(日間),1
,104,2,私立,技專校院,1063,育達科技大學,休閒(事業)管理學系,學士班(日間),3
