水號,繳費年月,繳費金額,用水度數,同期增減金額,同期增減度數,序號,代碼,校區,供水區,水號.y,裝置日期,供水區說明
51-1800-0201-5,2011-09-01,588449,35881,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2011-10-01,586618,35769,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2011-11-01,614708,37487,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2011-12-01,572180,34886,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-01-01,579947,35361,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-02-01,586290,35749,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-03-01,694544,42370,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-04-01,528069,32188,2485,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-05-01,611486,37290,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-06-01,615115,37512,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-07-01,547346,33367,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-08-01,651429,39733,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-09-01,628049,38303,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-10-01,668843,40798,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-11-01,588596,35890,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2012-12-01,379904,23126,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-01-01,355821,21653,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-02-01,302471,18390,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-03-01,303125,18430,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-04-01,278356,16915,-15273,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-05-01,285435,17348,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-06-01,279500,16985,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-07-01,330822,20124,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-08-01,294950,17930,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-09-01,317106,19285,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-10-01,246717,14980,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-11-01,300788,18287,,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2013-12-01,292301,17768,-5358,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-01-01,262724,15959,-5694,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-02-01,252899,15358,-3032,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-03-01,263002,15976,-2454,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-04-01,225164,13662,-3253,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-05-01,235924,14320,-3028,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-06-01,273939,16645,-340,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-07-01,249641,15159,-4965,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-08-01,274771,16696,-1234,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-09-01,275933,16767,-2518,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-10-01,275686,16752,1772,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-11-01,285071,17326,-961,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2014-12-01,306653,18646,878,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-01-01,293395,17835,1876,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-02-01,313276,19051,3693,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-03-01,299771,18225,2249,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-04-01,336296,20459,6797,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-05-01,330476,20103,5783,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-06-01,317215,19292,2647,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-07-01,324246,19722,4563,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-08-01,348150,21184,4488,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-09-01,363486,22122,5355,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-10-01,311721,18956,2204,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-11-01,334433,20345,3019,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2015-12-01,339124,20632,1986,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-01-01,293934,17868,33,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-02-01,296729,18039,-1012,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-03-01,271141,16474,-1751,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-04-01,218429,13250,-7209,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-05-01,232376,14103,-6000,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-06-01,283109,17206,-2086,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-07-01,327925,19947,225,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-08-01,302861,18414,-2770,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-09-01,321288,19541,-2581,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-10-01,287083,17449,-1507,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-11-01,293949,17869,-2476,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2016-12-01,299835,18229,-2403,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-01-01,250344,15202,-2666,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-02-01,242808,14741,-3298,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-03-01,236054,14328,-2146,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-04-01,271813,16515,3265,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-05-01,271730,16510,2407,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-06-01,263408,16001,-1205,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-07-01,278335,16914,-3033,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-08-01,256492,15578,-2836,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-09-01,302010,18362,-1179,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-10-01,297155,18065,616,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-11-01,345158,21001,3132,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2017-12-01,378593,23046,4817,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-01-01,313815,19084,3882,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-02-01,307586,18703,3962,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-03-01,381815,23243,8915,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-04-01,243167,14763,-1752,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-05-01,256917,15604,-906,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-06-01,308027,18730,1816,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-07-01,241253,14646,-932,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-08-01,267642,16260,-2102,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-09-01,248121,15066,-2999,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-10-01,307783,18715,-2286,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2018-11-01,36719,22349,-697,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-01-01,296370,18017,-1067,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-02-01,279480,16984,-1719,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-03-01,268052,16285,-6958,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-04-01,284793,17309,2546,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-05-01,246746,14982,-622,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-06-01,295045,17936,2016,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-07-01,301143,18309,-421,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-08-01,286462,17411,2765,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-09-01,288326,17525,1265,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-10-01,266678,16201,1135,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-11-01,317690,19321,606,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2019-12-01,298266,18133,-4216,,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-01-01,241123,14638,-55247,-3379,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-02-01,240812,14619,-38668,-2365,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-03-01,288702,17548,20650,1263,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-04-01,268133,16290,-16660,-1019,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-05-01,299983,18238,53237,3256,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-06-01,355492,21633,60447,3697,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-07-01,374130,22773,72987,4464,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-08-01,362276,22048,75814,4637,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-09-01,361687,22012,73361,4487,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-10-01,374048,22768,107370,6567,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-11-01,365938,22272,48248,2951,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2020-12-01,374719,22809,76453,4676,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
51-1800-0201-5,2021-01-01,325637,19807,84514,5169,1,A1,蘭潭,蘭潭主校區,51180002015,1980-10-24,蘭潭校區個建築主要供水源(不包含機械與能源學系及宿舍區用水)
